"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
1,0,0,0,0,0,0,0,0,0,0,0,0,0.52576,4.1026e-15,0,0.52576,0,0,0,45,0,0,0,0,0,0
0.98948,0,0,0,0,0,0,0,0,0,0,0,0,0.52575,1.0753e-05,0,0.52575,0,0,0,45,0,0,0,0.01,0,0
0.97897,0,0,0,0,0,0,0,0,0,0,0,0,0.52571,2.1524e-05,0,0.52571,0,0,0,45,0,0,0,0.02,0,0
0.96846,0,0,0,0,0,0,0,0,0,0,0,0,0.52566,3.2334e-05,0,0.52566,0,0,0,45,0,0,0,0.03,0,0
0.95794,0,0,0,0,0,0,0,0,0,0,0,0,0.52558,4.3202e-05,0,0.52558,0,0,0,45,0,0,0,0.04,0,0
0.94743,0,0,0,0,0,0,0,0,0,0,0,0,0.52549,5.4145e-05,0,0.52549,0,0,0,45,0,0,0,0.05,0,0
0.93692,0,0,0,0,0,0,0,0,0,0,0,0,0.52537,6.5183e-05,0,0.52537,0,0,0,45,0,0,0,0.06,0,0
0.92642,0,0,0,0,0,0,0,0,0,0,0,0,0.52523,7.6333e-05,0,0.52523,0,0,0,45,0,0,0,0.07,0,0
0.91592,0,0,0,0,0,0,0,0,0,0,0,0,0.52506,8.7612e-05,0,0.52506,0,0,0,45,0,0,0,0.08,0,0
0.90542,0,0,0,0,0,0,0,0,0,0,0,0,0.52488,9.9037e-05,0,0.52488,0,0,0,45,0,0,0,0.09,0,0
0.89492,0,0,0,0,0,0,0,0,0,0,0,0,0.52467,0.00011062,0,0.52467,0,0,0,45,0,0,0,0.1,0,0
0.88443,0,0,0,0,0,0,0,0,0,0,0,0,0.52443,0.00012239,0,0.52443,0,0,0,45,0,0,0,0.11,0,0
0.87394,0,0,0,0,0,0,0,0,0,0,0,0,0.52418,0.00013433,0,0.52418,0,0,0,45,0,0,0,0.12,0,0
0.86346,0,0,0,0,0,0,0,0,0,0,0,0,0.52389,0.00014649,0,0.52389,0,0,0,45,0,0,0,0.13,0,0
0.85299,0,0,0,0,0,0,0,0,0,0,0,0,0.52359,0.00015885,0,0.52359,0,0,0,45,0,0,0,0.14,0,0
0.84252,0,0,0,0,0,0,0,0,0,0,0,0,0.52326,0.00017143,0,0.52326,0,0,0,45,0,0,0,0.15,0,0
0.83206,0,0,0,0,0,0,0,0,0,0,0,0,0.5229,0.00018424,0,0.5229,0,0,0,45,0,0,0,0.16,0,0
0.8216,0,0,0,0,0,0,0,0,0,0,0,0,0.52252,0.00019728,0,0.52252,0,0,0,45,0,0,0,0.17,0,0
0.81116,0,0,0,0,0,0,0,0,0,0,0,0,0.52211,0.00021055,0,0.52211,0,0,0,45,0,0,0,0.18,0,0
0.80072,0,0,0,0,0,0,0,0,0,0,0,0,0.52168,0.00022406,0,0.52168,0,0,0,45,0,0,0,0.19,0,0
0.79029,0,0,0,0,0,0,0,0,0,0,0,0,0.52122,0.00023779,0,0.52122,0,0,0,45,0,0,0,0.2,0,0
0.77987,0,0,0,0,0,0,0,0,0,0,0,0,0.52073,0.00025175,0,0.52073,0,0,0,45,0,0,0,0.21,0,0
0.76946,0,0,0,0,0,0,0,0,0,0,0,0,0.52021,0.00026592,0,0.52021,0,0,0,45,0,0,0,0.22,0,0
0.75906,0,0,0,0,0,0,0,0,0,0,0,0,0.51966,0.00028029,0,0.51966,0,0,0,45,0,0,0,0.23,0,0
0.74867,0,0,0,0,0,0,0,0,0,0,0,0,0.51909,0.00029484,0,0.51909,0,0,0,45,0,0,0,0.24,0,0
0.7383,0,0,0,0,0,0,0,0,0,0,0,0,0.51848,0.00030954,0,0.51848,0,0,0,45,0,0,0,0.25,0,0
0.72793,0,0,0,0,0,0,0,0,0,0,0,0,0.51785,0.00032437,0,0.51785,0,0,0,45,0,0,0,0.26,0,0
0.71758,0,0,0,0,0,0,0,0,0,0,0,0,0.51719,0.0003393,0,0.51719,0,0,0,45,0,0,0,0.27,0,0
0.70725,0,0,0,0,0,0,0,0,0,0,0,0,0.51649,0.00035429,0,0.51649,0,0,0,45,0,0,0,0.28,0,0
0.69692,0,0,0,0,0,0,0,0,0,0,0,0,0.51577,0.00036929,0,0.51577,0,0,0,45,0,0,0,0.29,0,0
0.68662,0,0,0,0,0,0,0,0,0,0,0,0,0.51502,0.00038426,0,0.51502,0,0,0,45,0,0,0,0.3,0,0
0.67632,0,0,0,0,0,0,0,0,0,0,0,0,0.51423,0.00039913,0,0.51423,0,0,0,45,0,0,0,0.31,0,0
0.66605,0,0,0,0,0,0,0,0,0,0,0,0,0.51342,0.00041385,0,0.51342,0,0,0,45,0,0,0,0.32,0,0
0.65579,0,0,0,0,0,0,0,0,0,0,0,0,0.51258,0.00042835,0,0.51258,0,0,0,45,0,0,0,0.33,0,0
0.64554,0,0,0,0,0,0,0,0,0,0,0,0,0.51171,0.00044255,0,0.51171,0,0,0,45,0,0,0,0.34,0,0
0.63532,0,0,0,0,0,0,0,0,0,0,0,0,0.51081,0.00045637,0,0.51081,0,0,0,45,0,0,0,0.35,0,0
0.62511,0,0,0,0,0,0,0,0,0,0,0,0,0.50988,0.00046973,0,0.50988,0,0,0,45,0,0,0,0.36,0,0
0.61492,0,0,0,0,0,0,0,0,0,0,0,0,0.50893,0.00048252,0,0.50893,0,0,0,45,0,0,0,0.37,0,0
0.60475,0,0,0,0,0,0,0,0,0,0,0,0,0.50795,0.00049466,0,0.50795,0,0,0,45,0,0,0,0.38,0,0
0.59461,0,0,0,0,0,0,0,0,0,0,0,0,0.50695,0.00050603,0,0.50695,0,0,0,45,0,0,0,0.39,0,0
0.58448,0,0,0,0,0,0,0,0,0,0,0,0,0.50593,0.00051653,0,0.50593,0,0,0,45,0,0,0,0.4,0,0
0.57437,0,0,0,0,0,0,0,0,0,0,0,0,0.50489,0.00052604,0,0.50489,0,0,0,45,0,0,0,0.41,0,0
0.56428,0,0,0,0,0,0,0,0,0,0,0,0,0.50383,0.00053446,0,0.50383,0,0,0,45,0,0,0,0.42,0,0
0.55421,0,0,0,0,0,0,0,0,0,0,0,0,0.50275,0.00054166,0,0.50275,0,0,0,45,0,0,0,0.43,0,0
0.54417,0,0,0,0,0,0,0,0,0,0,0,0,0.50167,0.00054752,0,0.50167,0,0,0,45,0,0,0,0.44,0,0
0.53415,0,0,0,0,0,0,0,0,0,0,0,0,0.50057,0.00055194,0,0.50057,0,0,0,45,0,0,0,0.45,0,0
0.52415,0,0,0,0,0,0,0,0,0,0,0,0,0.49946,0.0005548,0,0.49946,0,0,0,45,0,0,0,0.46,0,0
0.51417,0,0,0,0,0,0,0,0,0,0,0,0,0.49835,0.00055599,0,0.49835,0,0,0,45,0,0,0,0.47,0,0
0.50421,0,0,0,0,0,0,0,0,0,0,0,0,0.49724,0.00055542,0,0.49724,0,0,0,45,0,0,0,0.48,0,0
0.49428,0,0,0,0,0,0,0,0,0,0,0,0,0.49613,0.00055299,0,0.49613,0,0,0,45,0,0,0,0.49,0,0
0.48437,0,0,0,0,0,0,0,0,0,0,0,0,0.49503,0.00054862,0,0.49504,0,0,0,45,0,0,0,0.5,0,0
0.47448,0,0,0,0,0,0,0,0,0,0,0,0,0.49395,0.00054224,0,0.49395,0,0,0,45,0,0,0,0.51,0,0
0.46461,0,0,0,0,0,0,0,0,0,0,0,0,0.49287,0.0005338,0,0.49287,0,0,0,45,0,0,0,0.52,0,0
0.45476,0,0,0,0,0,0,0,0,0,0,0,0,0.49182,0.00052326,0,0.49182,0,0,0,45,0,0,0,0.53,0,0
0.44494,0,0,0,0,0,0,0,0,0,0,0,0,0.49078,0.0005106,0,0.49078,0,0,0,45,0,0,0,0.54,0,0
0.43513,0,0,0,0,0,0,0,0,0,0,0,0,0.48978,0.00049582,0,0.48978,0,0,0,45,0,0,0,0.55,0,0
0.42535,0,0,0,0,0,0,0,0,0,0,0,0,0.4888,0.00047896,0,0.4888,0,0,0,45,0,0,0,0.56,0,0
0.41558,0,0,0,0,0,0,0,0,0,0,0,0,0.48787,0.00046004,0,0.48787,0,0,0,45,0,0,0,0.57,0,0
0.40583,0,0,0,0,0,0,0,0,0,0,0,0,0.48697,0.00043915,0,0.48697,0,0,0,45,0,0,0,0.58,0,0
0.3961,0,0,0,0,0,0,0,0,0,0,0,0,0.48611,0.00041637,0,0.48611,0,0,0,45,0,0,0,0.59,0,0
0.38639,0,0,0,0,0,0,0,0,0,0,0,0,0.48531,0.00039182,0,0.48531,0,0,0,45,0,0,0,0.6,0,0
0.37669,0,0,0,0,0,0,0,0,0,0,0,0,0.48455,0.00036564,0,0.48455,0,0,0,45,0,0,0,0.61,0,0
0.36701,0,0,0,0,0,0,0,0,0,0,0,0,0.48385,0.00033799,0,0.48385,0,0,0,45,0,0,0,0.62,0,0
0.35734,0,0,0,0,0,0,0,0,0,0,0,0,0.4832,0.00030906,0,0.4832,0,0,0,45,0,0,0,0.63,0,0
0.34768,0,0,0,0,0,0,0,0,0,0,0,0,0.48261,0.00027905,0,0.48261,0,0,0,45,0,0,0,0.64,0,0
0.33803,0,0,0,0,0,0,0,0,0,0,0,0,0.48209,0.00024817,0,0.48209,0,0,0,45,0,0,0,0.65,0,0
0.32839,0,0,0,0,0,0,0,0,0,0,0,0,0.48162,0.00021666,0,0.48162,0,0,0,45,0,0,0,0.66,0,0
0.31877,0,0,0,0,0,0,0,0,0,0,0,0,0.48122,0.00018478,0,0.48122,0,0,0,45,0,0,0,0.67,0,0
0.30915,0,0,0,0,0,0,0,0,0,0,0,0,0.48088,0.00015276,0,0.48088,0,0,0,45,0,0,0,0.68,0,0
0.29953,0,0,0,0,0,0,0,0,0,0,0,0,0.48061,0.00012088,0,0.48061,0,0,0,45,0,0,0,0.69,0,0
0.28992,0,0,0,0,0,0,0,0,0,0,0,0,0.4804,8.9396e-05,0,0.4804,0,0,0,45,0,0,0,0.7,0,0
0.28031,0,0,0,0,0,0,0,0,0,0,0,0,0.48025,5.8563e-05,0,0.48025,0,0,0,45,0,0,0,0.71,0,0
0.27071,0,0,0,0,0,0,0,0,0,0,0,0,0.48016,2.8637e-05,0,0.48016,0,0,0,45,0,0,0,0.72,0,0
0.26111,0,0,0,0,0,0,0,0,0,0,0,0,0.48013,-1.3629e-07,0,0.48013,0,0,0,45,0,0,0,0.73,0,0
0.2515,0,0,0,0,0,0,0,0,0,0,0,0,0.48016,-2.7524e-05,0,0.48016,0,0,0,45,0,0,0,0.74,0,0
0.2419,0,0,0,0,0,0,0,0,0,0,0,0,0.48024,-5.3309e-05,0,0.48024,0,0,0,45,0,0,0,0.75,0,0
0.2323,0,0,0,0,0,0,0,0,0,0,0,0,0.48037,-7.7292e-05,0,0.48037,0,0,0,45,0,0,0,0.76,0,0
0.22269,0,0,0,0,0,0,0,0,0,0,0,0,0.48054,-9.9292e-05,0,0.48054,0,0,0,45,0,0,0,0.77,0,0
0.21307,0,0,0,0,0,0,0,0,0,0,0,0,0.48076,-0.00011915,0,0.48076,0,0,0,45,0,0,0,0.78,0,0
0.20346,0,0,0,0,0,0,0,0,0,0,0,0,0.48102,-0.00013674,0,0.48102,0,0,0,45,0,0,0,0.79,0,0
0.19383,0,0,0,0,0,0,0,0,0,0,0,0,0.4813,-0.00015195,0,0.4813,0,0,0,45,0,0,0,0.8,0,0
0.1842,0,0,0,0,0,0,0,0,0,0,0,0,0.48162,-0.0001647,0,0.48162,0,0,0,45,0,0,0,0.81,0,0
0.17457,0,0,0,0,0,0,0,0,0,0,0,0,0.48196,-0.00017493,0,0.48196,0,0,0,45,0,0,0,0.82,0,0
0.16492,0,0,0,0,0,0,0,0,0,0,0,0,0.48231,-0.00018261,0,0.48231,0,0,0,45,0,0,0,0.83,0,0
0.15528,0,0,0,0,0,0,0,0,0,0,0,0,0.48268,-0.00018774,0,0.48268,0,0,0,45,0,0,0,0.84,0,0
0.14562,0,0,0,0,0,0,0,0,0,0,0,0,0.48306,-0.00019034,0,0.48306,0,0,0,45,0,0,0,0.85,0,0
0.13595,0,0,0,0,0,0,0,0,0,0,0,0,0.48344,-0.00019045,0,0.48344,0,0,0,45,0,0,0,0.86,0,0
0.12628,0,0,0,0,0,0,0,0,0,0,0,0,0.48381,-0.00018814,0,0.48381,0,0,0,45,0,0,0,0.87,0,0
0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0.48418,-0.00018351,0,0.48418,0,0,0,45,0,0,0,0.88,0,0
0.10691,0,0,0,0,0,0,0,0,0,0,0,0,0.48454,-0.00017665,0,0.48454,0,0,0,45,0,0,0,0.89,0,0
0.097219,0,0,0,0,0,0,0,0,0,0,0,0,0.48489,-0.0001677,0,0.48489,0,0,0,45,0,0,0,0.9,0,0
0.087518,0,0,0,0,0,0,0,0,0,0,0,0,0.48521,-0.00015679,0,0.48521,0,0,0,45,0,0,0,0.91,0,0
0.077811,0,0,0,0,0,0,0,0,0,0,0,0,0.48551,-0.00014408,0,0.48551,0,0,0,45,0,0,0,0.92,0,0
0.068098,0,0,0,0,0,0,0,0,0,0,0,0,0.48578,-0.00012975,0,0.48578,0,0,0,45,0,0,0,0.93,0,0
0.05838,0,0,0,0,0,0,0,0,0,0,0,0,0.48602,-0.00011396,0,0.48602,0,0,0,45,0,0,0,0.94,0,0
0.048657,0,0,0,0,0,0,0,0,0,0,0,0,0.48623,-9.6926e-05,0,0.48623,0,0,0,45,0,0,0,0.95,0,0
0.03893,0,0,0,0,0,0,0,0,0,0,0,0,0.48641,-7.8829e-05,0,0.48641,0,0,0,45,0,0,0,0.96,0,0
0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0.48655,-5.9876e-05,0,0.48655,0,0,0,45,0,0,0,0.97,0,0
0.019468,0,0,0,0,0,0,0,0,0,0,0,0,0.48665,-4.0278e-05,0,0.48665,0,0,0,45,0,0,0,0.98,0,0
0.0097345,0,0,0,0,0,0,0,0,0,0,0,0,0.48671,-2.0247e-05,0,0.48671,0,0,0,45,0,0,0,0.99,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.48673,3.81e-18,0,0.48673,0,0,0,45,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.52577,7.9874e-17,0,0.52577,0,0,0,45,0,0,0,0,0.01,0
0.98948,0,0,0,0,0,0,0,0,0,0,0,0,0.52576,2.1495e-05,0,0.52576,0,0,0,45,0,0,0,0.01,0.01,0
0.97897,0,0,0,0,0,0,0,0,0,0,0,0,0.52572,4.3029e-05,0,0.52572,0,0,0,45,0,0,0,0.02,0.01,0
0.96846,0,0,0,0,0,0,0,0,0,0,0,0,0.52567,6.464e-05,0,0.52567,0,0,0,45,0,0,0,0.03,0.01,0
0.95794,0,0,0,0,0,0,0,0,0,0,0,0,0.5256,8.6366e-05,0,0.5256,0,0,0,45,0,0,0,0.04,0.01,0
0.94743,0,0,0,0,0,0,0,0,0,0,0,0,0.5255,0.00010824,0,0.5255,0,0,0,45,0,0,0,0.05,0.01,0
0.93692,0,0,0,0,0,0,0,0,0,0,0,0,0.52538,0.00013031,0,0.52538,0,0,0,45,0,0,0,0.06,0.01,0
0.92642,0,0,0,0,0,0,0,0,0,0,0,0,0.52524,0.0001526,0,0.52524,0,0,0,45,0,0,0,0.07,0.01,0
0.91591,0,0,0,0,0,0,0,0,0,0,0,0,0.52507,0.00017515,0,0.52507,0,0,0,45,0,0,0,0.08,0.01,0
0.90541,0,0,0,0,0,0,0,0,0,0,0,0,0.52489,0.00019799,0,0.52489,0,0,0,45,0,0,0,0.09,0.01,0
0.89492,0,0,0,0,0,0,0,0,0,0,0,0,0.52468,0.00022116,0,0.52468,0,0,0,45,0,0,0,0.1,0.01,0
0.88443,0,0,0,0,0,0,0,0,0,0,0,0,0.52445,0.00024467,0,0.52445,0,0,0,45,0,0,0,0.11,0.01,0
0.87394,0,0,0,0,0,0,0,0,0,0,0,0,0.52419,0.00026857,0,0.52419,0,0,0,45,0,0,0,0.12,0.01,0
0.86346,0,0,0,0,0,0,0,0,0,0,0,0,0.52391,0.00029287,0,0.52391,0,0,0,45,0,0,0,0.13,0.01,0
0.85298,0,0,0,0,0,0,0,0,0,0,0,0,0.5236,0.00031759,0,0.5236,0,0,0,45,0,0,0,0.14,0.01,0
0.84252,0,0,0,0,0,0,0,0,0,0,0,0,0.52327,0.00034275,0,0.52327,0,0,0,45,0,0,0,0.15,0.01,0
0.83205,0,0,0,0,0,0,0,0,0,0,0,0,0.52292,0.00036836,0,0.52292,0,0,0,45,0,0,0,0.16,0.01,0
0.8216,0,0,0,0,0,0,0,0,0,0,0,0,0.52253,0.00039444,0,0.52253,0,0,0,45,0,0,0,0.17,0.01,0
0.81115,0,0,0,0,0,0,0,0,0,0,0,0,0.52213,0.00042099,0,0.52213,0,0,0,45,0,0,0,0.18,0.01,0
0.80071,0,0,0,0,0,0,0,0,0,0,0,0,0.52169,0.000448,0,0.52169,0,0,0,45,0,0,0,0.19,0.01,0
0.79028,0,0,0,0,0,0,0,0,0,0,0,0,0.52123,0.00047548,0,0.52123,0,0,0,45,0,0,0,0.2,0.01,0
0.77986,0,0,0,0,0,0,0,0,0,0,0,0,0.52074,0.0005034,0,0.52074,0,0,0,45,0,0,0,0.21,0.01,0
0.76945,0,0,0,0,0,0,0,0,0,0,0,0,0.52022,0.00053174,0,0.52022,0,0,0,45,0,0,0,0.22,0.01,0
0.75906,0,0,0,0,0,0,0,0,0,0,0,0,0.51968,0.00056049,0,0.51968,0,0,0,45,0,0,0,0.23,0.01,0
0.74867,0,0,0,0,0,0,0,0,0,0,0,0,0.5191,0.00058959,0,0.5191,0,0,0,45,0,0,0,0.24,0.01,0
0.73829,0,0,0,0,0,0,0,0,0,0,0,0,0.5185,0.00061901,0,0.5185,0,0,0,45,0,0,0,0.25,0.01,0
0.72793,0,0,0,0,0,0,0,0,0,0,0,0,0.51786,0.0006487,0,0.51787,0,0,0,45,0,0,0,0.26,0.01,0
0.71758,0,0,0,0,0,0,0,0,0,0,0,0,0.5172,0.00067857,0,0.5172,0,0,0,45,0,0,0,0.27,0.01,0
0.70724,0,0,0,0,0,0,0,0,0,0,0,0,0.51651,0.00070857,0,0.51651,0,0,0,45,0,0,0,0.28,0.01,0
0.69692,0,0,0,0,0,0,0,0,0,0,0,0,0.51578,0.0007386,0,0.51578,0,0,0,45,0,0,0,0.29,0.01,0
0.68661,0,0,0,0,0,0,0,0,0,0,0,0,0.51503,0.00076856,0,0.51503,0,0,0,45,0,0,0,0.3,0.01,0
0.67631,0,0,0,0,0,0,0,0,0,0,0,0,0.51425,0.00079834,0,0.51425,0,0,0,45,0,0,0,0.31,0.01,0
0.66604,0,0,0,0,0,0,0,0,0,0,0,0,0.51343,0.00082781,0,0.51343,0,0,0,45,0,0,0,0.32,0.01,0
0.65578,0,0,0,0,0,0,0,0,0,0,0,0,0.51259,0.00085685,0,0.51259,0,0,0,45,0,0,0,0.33,0.01,0
0.64553,0,0,0,0,0,0,0,0,0,0,0,0,0.51172,0.00088529,0,0.51172,0,0,0,45,0,0,0,0.34,0.01,0
0.63531,0,0,0,0,0,0,0,0,0,0,0,0,0.51082,0.00091298,0,0.51082,0,0,0,45,0,0,0,0.35,0.01,0
0.6251,0,0,0,0,0,0,0,0,0,0,0,0,0.50989,0.00093974,0,0.5099,0,0,0,45,0,0,0,0.36,0.01,0
0.61491,0,0,0,0,0,0,0,0,0,0,0,0,0.50894,0.00096538,0,0.50894,0,0,0,45,0,0,0,0.37,0.01,0
0.60474,0,0,0,0,0,0,0,0,0,0,0,0,0.50796,0.0009897,0,0.50797,0,0,0,45,0,0,0,0.38,0.01,0
0.59459,0,0,0,0,0,0,0,0,0,0,0,0,0.50696,0.0010125,0,0.50696,0,0,0,45,0,0,0,0.39,0.01,0
0.58447,0,0,0,0,0,0,0,0,0,0,0,0,0.50594,0.0010336,0,0.50594,0,0,0,45,0,0,0,0.4,0.01,0
0.57436,0,0,0,0,0,0,0,0,0,0,0,0,0.5049,0.0010526,0,0.5049,0,0,0,45,0,0,0,0.41,0.01,0
0.56427,0,0,0,0,0,0,0,0,0,0,0,0,0.50384,0.0010695,0,0.50384,0,0,0,45,0,0,0,0.42,0.01,0
0.5542,0,0,0,0,0,0,0,0,0,0,0,0,0.50276,0.001084,0,0.50276,0,0,0,45,0,0,0,0.43,0.01,0
0.54416,0,0,0,0,0,0,0,0,0,0,0,0,0.50167,0.0010958,0,0.50167,0,0,0,45,0,0,0,0.44,0.01,0
0.53414,0,0,0,0,0,0,0,0,0,0,0,0,0.50057,0.0011047,0,0.50057,0,0,0,45,0,0,0,0.45,0.01,0
0.52414,0,0,0,0,0,0,0,0,0,0,0,0,0.49946,0.0011104,0,0.49946,0,0,0,45,0,0,0,0.46,0.01,0
0.51416,0,0,0,0,0,0,0,0,0,0,0,0,0.49835,0.0011129,0,0.49835,0,0,0,45,0,0,0,0.47,0.01,0
0.5042,0,0,0,0,0,0,0,0,0,0,0,0,0.49724,0.0011118,0,0.49724,0,0,0,45,0,0,0,0.48,0.01,0
0.49427,0,0,0,0,0,0,0,0,0,0,0,0,0.49613,0.0011069,0,0.49613,0,0,0,45,0,0,0,0.49,0.01,0
0.48436,0,0,0,0,0,0,0,0,0,0,0,0,0.49503,0.0010982,0,0.49503,0,0,0,45,0,0,0,0.5,0.01,0
0.47447,0,0,0,0,0,0,0,0,0,0,0,0,0.49394,0.0010855,0,0.49394,0,0,0,45,0,0,0,0.51,0.01,0
0.4646,0,0,0,0,0,0,0,0,0,0,0,0,0.49286,0.0010686,0,0.49286,0,0,0,45,0,0,0,0.52,0.01,0
0.45475,0,0,0,0,0,0,0,0,0,0,0,0,0.4918,0.0010476,0,0.4918,0,0,0,45,0,0,0,0.53,0.01,0
0.44493,0,0,0,0,0,0,0,0,0,0,0,0,0.49077,0.0010223,0,0.49077,0,0,0,45,0,0,0,0.54,0.01,0
0.43512,0,0,0,0,0,0,0,0,0,0,0,0,0.48976,0.0009927,0,0.48976,0,0,0,45,0,0,0,0.55,0.01,0
0.42534,0,0,0,0,0,0,0,0,0,0,0,0,0.48879,0.00095894,0,0.48879,0,0,0,45,0,0,0,0.56,0.01,0
0.41557,0,0,0,0,0,0,0,0,0,0,0,0,0.48785,0.00092108,0,0.48785,0,0,0,45,0,0,0,0.57,0.01,0
0.40582,0,0,0,0,0,0,0,0,0,0,0,0,0.48695,0.00087925,0,0.48695,0,0,0,45,0,0,0,0.58,0.01,0
0.39609,0,0,0,0,0,0,0,0,0,0,0,0,0.48609,0.00083363,0,0.48609,0,0,0,45,0,0,0,0.59,0.01,0
0.38638,0,0,0,0,0,0,0,0,0,0,0,0,0.48528,0.00078446,0,0.48528,0,0,0,45,0,0,0,0.6,0.01,0
0.37668,0,0,0,0,0,0,0,0,0,0,0,0,0.48452,0.00073202,0,0.48452,0,0,0,45,0,0,0,0.61,0.01,0
0.367,0,0,0,0,0,0,0,0,0,0,0,0,0.48382,0.00067663,0,0.48382,0,0,0,45,0,0,0,0.62,0.01,0
0.35733,0,0,0,0,0,0,0,0,0,0,0,0,0.48317,0.00061866,0,0.48317,0,0,0,45,0,0,0,0.63,0.01,0
0.34767,0,0,0,0,0,0,0,0,0,0,0,0,0.48258,0.00055852,0,0.48258,0,0,0,45,0,0,0,0.64,0.01,0
0.33803,0,0,0,0,0,0,0,0,0,0,0,0,0.48206,0.00049665,0,0.48206,0,0,0,45,0,0,0,0.65,0.01,0
0.32839,0,0,0,0,0,0,0,0,0,0,0,0,0.48159,0.00043352,0,0.48159,0,0,0,45,0,0,0,0.66,0.01,0
0.31876,0,0,0,0,0,0,0,0,0,0,0,0,0.48119,0.00036962,0,0.48119,0,0,0,45,0,0,0,0.67,0.01,0
0.30914,0,0,0,0,0,0,0,0,0,0,0,0,0.48085,0.00030546,0,0.48085,0,0,0,45,0,0,0,0.68,0.01,0
0.29953,0,0,0,0,0,0,0,0,0,0,0,0,0.48058,0.00024157,0,0.48058,0,0,0,45,0,0,0,0.69,0.01,0
0.28992,0,0,0,0,0,0,0,0,0,0,0,0,0.48037,0.00017846,0,0.48037,0,0,0,45,0,0,0,0.7,0.01,0
0.28031,0,0,0,0,0,0,0,0,0,0,0,0,0.48022,0.00011667,0,0.48022,0,0,0,45,0,0,0,0.71,0.01,0
0.27071,0,0,0,0,0,0,0,0,0,0,0,0,0.48013,5.6696e-05,0,0.48013,0,0,0,45,0,0,0,0.72,0.01,0
0.26111,0,0,0,0,0,0,0,0,0,0,0,0,0.48011,-9.6781e-07,0,0.48011,0,0,0,45,0,0,0,0.73,0.01,0
0.2515,0,0,0,0,0,0,0,0,0,0,0,0,0.48013,-5.5853e-05,0,0.48013,0,0,0,45,0,0,0,0.74,0.01,0
0.2419,0,0,0,0,0,0,0,0,0,0,0,0,0.48022,-0.00010752,0,0.48022,0,0,0,45,0,0,0,0.75,0.01,0
0.2323,0,0,0,0,0,0,0,0,0,0,0,0,0.48035,-0.00015558,0,0.48035,0,0,0,45,0,0,0,0.76,0.01,0
0.22269,0,0,0,0,0,0,0,0,0,0,0,0,0.48052,-0.00019966,0,0.48052,0,0,0,45,0,0,0,0.77,0.01,0
0.21308,0,0,0,0,0,0,0,0,0,0,0,0,0.48074,-0.00023945,0,0.48074,0,0,0,45,0,0,0,0.78,0.01,0
0.20346,0,0,0,0,0,0,0,0,0,0,0,0,0.481,-0.00027468,0,0.481,0,0,0,45,0,0,0,0.79,0.01,0
0.19384,0,0,0,0,0,0,0,0,0,0,0,0,0.48129,-0.00030514,0,0.48129,0,0,0,45,0,0,0,0.8,0.01,0
0.18421,0,0,0,0,0,0,0,0,0,0,0,0,0.48161,-0.00033066,0,0.48161,0,0,0,45,0,0,0,0.81,0.01,0
0.17457,0,0,0,0,0,0,0,0,0,0,0,0,0.48195,-0.00035113,0,0.48195,0,0,0,45,0,0,0,0.82,0.01,0
0.16493,0,0,0,0,0,0,0,0,0,0,0,0,0.4823,-0.0003665,0,0.48231,0,0,0,45,0,0,0,0.83,0.01,0
0.15528,0,0,0,0,0,0,0,0,0,0,0,0,0.48268,-0.00037675,0,0.48268,0,0,0,45,0,0,0,0.84,0.01,0
0.14562,0,0,0,0,0,0,0,0,0,0,0,0,0.48306,-0.00038192,0,0.48306,0,0,0,45,0,0,0,0.85,0.01,0
0.13596,0,0,0,0,0,0,0,0,0,0,0,0,0.48344,-0.00038211,0,0.48344,0,0,0,45,0,0,0,0.86,0.01,0
0.12629,0,0,0,0,0,0,0,0,0,0,0,0,0.48382,-0.00037746,0,0.48382,0,0,0,45,0,0,0,0.87,0.01,0
0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0.48419,-0.00036813,0,0.48419,0,0,0,45,0,0,0,0.88,0.01,0
0.10692,0,0,0,0,0,0,0,0,0,0,0,0,0.48455,-0.00035435,0,0.48455,0,0,0,45,0,0,0,0.89,0.01,0
0.097222,0,0,0,0,0,0,0,0,0,0,0,0,0.4849,-0.00033637,0,0.4849,0,0,0,45,0,0,0,0.9,0.01,0
0.087521,0,0,0,0,0,0,0,0,0,0,0,0,0.48522,-0.00031447,0,0.48522,0,0,0,45,0,0,0,0.91,0.01,0
0.077814,0,0,0,0,0,0,0,0,0,0,0,0,0.48552,-0.00028898,0,0.48552,0,0,0,45,0,0,0,0.92,0.01,0
0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0.4858,-0.00026022,0,0.4858,0,0,0,45,0,0,0,0.93,0.01,0
